Title,Publication Date,URL,Type,Language,Categories,Cover Image,Publishers,Authors
Learning AI Tools in Tableau,2025-01-16,https://learning.oreilly.com/library/view/-/9781098175771/,book,en,Data,https://learning.oreilly.com/library/cover/9781098175771/,"[O'Reilly Media, Inc.]",[Ann Jackson]
Efficient Node.js,2025-01-15,https://learning.oreilly.com/library/view/-/9781098145187/,book,en,Web & Mobile,https://learning.oreilly.com/library/cover/9781098145187/,"[O'Reilly Media, Inc.]",[Samer Buna]
Full Stack JavaScript Strategies,2025-01-13,https://learning.oreilly.com/library/view/-/9781098122249/,book,en,Web & Mobile,https://learning.oreilly.com/library/cover/9781098122249/,"[O'Reilly Media, Inc.]",[Milecia McGregor]
"IAPP CIPP / US Certified Information Privacy Professional Study Guide, 2nd Edition",2025-01-02,https://learning.oreilly.com/library/view/-/9781394284900/,book,en,Data,https://learning.oreilly.com/library/cover/9781394284900/,[Wiley],[Mike Chapple Joe Shelley]
Data & AI Imperative,2025-01-02,https://learning.oreilly.com/library/view/-/9781394251957/,book,en,Data,https://learning.oreilly.com/library/cover/9781394251957/,[Wiley],[Lillian Pierson]
Cyber Physical Energy Systems,2025-01-02,https://learning.oreilly.com/library/view/-/9781394172528/,book,en,"Math, Science, Engineering",https://learning.oreilly.com/library/cover/9781394172528/,[Wiley-Scrivener],[Shrddha Sagar T. Poongodi Rajesh Kumar Dhanaraj Sanjeevikumar Padmanaban]
Jousting with John,2024-12-30,https://learning.oreilly.com/library/view/-/9783111293844/,book,en,Other,https://learning.oreilly.com/library/cover/9783111293844/,[De Gruyter],[Adele Reinhartz]
Machine Learning in Transportation,2024-12-30,https://learning.oreilly.com/library/view/-/9783110788778/,book,en,Data,https://learning.oreilly.com/library/cover/9783110788778/,[De Gruyter],[Niharika Dayyala Nivedya Madankara Kottayi Rajib Basu Mallick]
Environmental Communication,2024-12-30,https://learning.oreilly.com/library/view/-/9783110789652/,book,en,Business,https://learning.oreilly.com/library/cover/9783110789652/,[De Gruyter Mouton],[Anabela Carvalho Tarla Rai Peterson]
Smart Green Energy Production,2024-12-30,https://learning.oreilly.com/library/view/-/9783110717747/,book,en,Business,https://learning.oreilly.com/library/cover/9783110717747/,[De Gruyter],[Pandian Vasant J. Joshua Thomas Vladimir Panchenko Gerhard Wilhelm Weber]
"Big Data, Data Mining and Data Science",2024-12-30,https://learning.oreilly.com/library/view/-/9783111344584/,book,en,Data,https://learning.oreilly.com/library/cover/9783111344584/,[De Gruyter],[George Dimitoglou Leonidas Deligiannidis Hamid Arabnia]
Co-constructing Intercultural Space,2024-12-30,https://learning.oreilly.com/library/view/-/9783111377889/,book,en,Other,https://learning.oreilly.com/library/cover/9783111377889/,[De Gruyter Mouton],[Ulrike Schröder]
Metonymy in Grammar and Discourse Comprehension,2024-12-30,https://learning.oreilly.com/library/view/-/9783111570310/,book,en,Other,https://learning.oreilly.com/library/cover/9783111570310/,[De Gruyter Mouton],[Antonio Barcelona]
Industrial Quantum Computing,2024-12-30,https://learning.oreilly.com/library/view/-/9783111355139/,book,en,Software Development,https://learning.oreilly.com/library/cover/9783111355139/,[De Gruyter],[Umesh Kumar Lilhore Surjeet Dalal Vishal Dutt Magdalena Radulescu]
"Logic Pro - Apple Pro Training: Professional Music Production (for Logic Pro 11), 2nd Edition",2024-12-27,https://learning.oreilly.com/library/view/-/9780135402979/,book,en,Design,https://learning.oreilly.com/library/cover/9780135402979/,[Peachpit Press],[David Nahmani]
Adobe Illustrator Classroom in a Book 2025 Release,2024-12-27,https://learning.oreilly.com/library/view/-/9780135376812/,book,en,Design,https://learning.oreilly.com/library/cover/9780135376812/,[Adobe Press],[Brian Wood]
"The Rise of AI Agents: Integrating AI, Blockchain Technologies, and Quantum Computing",2024-12-27,https://learning.oreilly.com/library/view/-/9780135352939/,book,en,Software Development,https://learning.oreilly.com/library/cover/9780135352939/,[Addison-Wesley Professional],[Petar Radanliev]
Adobe Photoshop Classroom in a Book 2025 Release,2024-12-27,https://learning.oreilly.com/library/view/-/9780135376447/,book,en,Design,https://learning.oreilly.com/library/cover/9780135376447/,[Adobe Press],[Conrad Chavez]
Adobe InDesign Classroom in a Book 2025 Release,2024-12-27,https://learning.oreilly.com/library/view/-/9780135377437/,book,en,Design,https://learning.oreilly.com/library/cover/9780135377437/,[Adobe Press],[Kelly Anton Tina DeJarld]
Data Science Essentials For Dummies,2024-12-24,https://learning.oreilly.com/library/view/-/9781394297009/,book,en,Data,https://learning.oreilly.com/library/cover/9781394297009/,[For Dummies],[Lillian Pierson]
SQL Essentials For Dummies,2024-12-24,https://learning.oreilly.com/library/view/-/9781394296941/,book,en,Data,https://learning.oreilly.com/library/cover/9781394296941/,[For Dummies],[Richard Blum Allen G. Taylor]
Java Essentials For Dummies,2024-12-24,https://learning.oreilly.com/library/view/-/9781394296972/,book,en,Software Development,https://learning.oreilly.com/library/cover/9781394296972/,[For Dummies],[Doug Lowe Paul McFedries]
"Teach Yourself VISUALLY iPhone 16, 16th Edition",2024-12-24,https://learning.oreilly.com/library/view/-/9781394298808/,book,en,Business,https://learning.oreilly.com/library/cover/9781394298808/,[Wiley],[Guy Hart-Davis]
"Networking All-in-One For Dummies, 9th Edition",2024-12-24,https://learning.oreilly.com/library/view/-/9781394278381/,book,en,IT Operations,https://learning.oreilly.com/library/cover/9781394278381/,[For Dummies],[Doug Lowe]
Microsoft Power Platform For Dummies,2024-12-24,https://learning.oreilly.com/library/view/-/9781394277001/,book,en,Data,https://learning.oreilly.com/library/cover/9781394277001/,[For Dummies],[Jack A. Hyman]
Vulkan 3D Graphics Rendering Cookbook - Second Edition,2024-12-23,https://learning.oreilly.com/library/view/-/9781803248110/,book,en,Software Development,https://learning.oreilly.com/library/cover/9781803248110/,[Packt Publishing],[Sergey Kosarevsky Alexey Medvedev Viktor Latypov]
Generative AI with Python and PyTorch - Second Edition,2024-12-23,https://learning.oreilly.com/library/view/-/9781835884447/,book,en,Data,https://learning.oreilly.com/library/cover/9781835884447/,[Packt Publishing],[Joseph Babcock Raghav Bali]
Learning OpenCV 5 Computer Vision with Python - Fourth Edition,2024-12-22,https://learning.oreilly.com/library/view/-/9781803230221/,book,en,Data,https://learning.oreilly.com/library/cover/9781803230221/,[Packt Publishing],[Joseph Howse Joe Minichino]
Real-World Web Development with .NET 9,2024-12-20,https://learning.oreilly.com/library/view/-/9781835880388/,book,en,Software Development,https://learning.oreilly.com/library/cover/9781835880388/,[Packt Publishing],[Mark J. Price]
Generative AI on Google Cloud with LangChain,2024-12-20,https://learning.oreilly.com/library/view/-/9781835889329/,book,en,Data,https://learning.oreilly.com/library/cover/9781835889329/,[Packt Publishing],[Leonid Kuligin Jorge Zaldívar Maximilian Tschochohei]
Mastering QuickBooks® 2025 - Sixth Edition,2024-12-20,https://learning.oreilly.com/library/view/-/9781836649977/,book,en,Business,https://learning.oreilly.com/library/cover/9781836649977/,[Packt Publishing],[Crystalynn Shelton]
AUTOSAR Fundamentals and Applications,2024-12-20,https://learning.oreilly.com/library/view/-/9781805120872/,book,en,Hardware,https://learning.oreilly.com/library/cover/9781805120872/,[Packt Publishing],[Hossam Soffar]
Agile Kata: Patterns and Practices for Transformative Organizational Agility,2024-12-20,https://learning.oreilly.com/library/view/-/9780138118259/,book,en,Software Development,https://learning.oreilly.com/library/cover/9780138118259/,[Addison-Wesley Professional],[Joe Krebs]
Hands-On Microservices with JavaScript,2024-12-20,https://learning.oreilly.com/library/view/-/9781788625401/,book,en,Software Development,https://learning.oreilly.com/library/cover/9781788625401/,[Packt Publishing],[Tural Suleymani]
Microsoft Defender for Identity in Depth,2024-12-20,https://learning.oreilly.com/library/view/-/9781835884485/,book,en,Security,https://learning.oreilly.com/library/cover/9781835884485/,[Packt Publishing],[Pierre Thoor]
Software Testing with Generative AI,2024-12-19,https://learning.oreilly.com/library/view/-/9781633437364/,book,en,Data,https://learning.oreilly.com/library/cover/9781633437364/,[Manning Publications],[Mark Winteringham]
"Elements of Chemical Reaction Engineering, 7th Edition",2024-12-19,https://learning.oreilly.com/library/view/-/9780135337561/,book,en,"Math, Science, Engineering",https://learning.oreilly.com/library/cover/9780135337561/,[Pearson],[H. Scott Fogler Bryan R. Goldsmith Eranda Nikolla Nirala Singh]
GitHub Actions in Action,2024-12-18,https://learning.oreilly.com/library/view/-/9781633437302/,book,en,Software Development,https://learning.oreilly.com/library/cover/9781633437302/,[Manning Publications],[Michael Kaufmann Marcel de Vries Rob Bos]
Take Control of iOS 18 and iPadOS 18,2024-12-18,https://learning.oreilly.com/library/view/-/9781990783555/,book,en,Business,https://learning.oreilly.com/library/cover/9781990783555/,[Take Control Books],[Josh Centers]
Creating Experience-Driven Organizational Culture,2024-12-17,https://learning.oreilly.com/library/view/-/9781394257010/,book,en,Business,https://learning.oreilly.com/library/cover/9781394257010/,[Wiley],[Al Zeitoun]
Modern Business Analytics,2024-12-17,https://learning.oreilly.com/library/view/-/9781098140700/,book,en,Data,https://learning.oreilly.com/library/cover/9781098140700/,"[O'Reilly Media, Inc.]",[Deanne Larson]
Lead Developer Career Guide,2024-12-17,https://learning.oreilly.com/library/view/-/9781633438071/,book,en,Software Development,https://learning.oreilly.com/library/cover/9781633438071/,[Manning Publications],[Shelley Benhoff]
"Performance Appraisals & Phrases For Dummies, 2nd Edition",2024-12-17,https://learning.oreilly.com/library/view/-/9781394276059/,book,en,Business,https://learning.oreilly.com/library/cover/9781394276059/,[For Dummies],[Ken Lloyd]
Computer Vision in Smart Agriculture and Crop Management,2024-12-17,https://learning.oreilly.com/library/view/-/9781394186297/,book,en,"Math, Science, Engineering",https://learning.oreilly.com/library/cover/9781394186297/,[Wiley-Scrivener],[Rajesh Kumar Dhanaraj Balamurugan Balusamy Prithi Samuel Malathy Sathyamoorthy Ali Kashif Bashir]
Returning Home,2024-12-16,https://learning.oreilly.com/library/view/-/9783111341040/,book,en,Other,https://learning.oreilly.com/library/cover/9783111341040/,[De Gruyter],[Helen Stenger]
"CompTIA Network+ N10-009 Cert Guide, 2nd Edition",2024-12-16,https://learning.oreilly.com/library/view/-/9780135367919/,book,en,IT Operations,https://learning.oreilly.com/library/cover/9780135367919/,[Pearson IT Certification],[Anthony Sequeira]
The League of Nations Experience,2024-12-16,https://learning.oreilly.com/library/view/-/9783111064345/,book,en,Other,https://learning.oreilly.com/library/cover/9783111064345/,[De Gruyter Oldenbourg],[Aurora Almada e Santos Yvette Santos]
Malaysian Housing Affordability,2024-12-16,https://learning.oreilly.com/library/view/-/9783111252742/,book,en,Other,https://learning.oreilly.com/library/cover/9783111252742/,[De Gruyter],[Santha Vaithilingam Mahendhiran Nair Hong Qing Yeng Jason Wei Jian Ng]
"Take Control of Untangling Connections, 3rd Edition",2024-12-15,https://learning.oreilly.com/library/view/-/9781990783029/,book,en,Hardware,https://learning.oreilly.com/library/cover/9781990783029/,[Take Control Books],[Glenn Fleishman]
"We, Programmers: A Chronicle of Coders from Ada to AI",2024-12-13,https://learning.oreilly.com/library/view/-/9780135344248/,book,en,Software Development,https://learning.oreilly.com/library/cover/9780135344248/,[Addison-Wesley Professional],[Robert C. Martin]
Mastering Microsoft 365 and SharePoint Online,2024-12-13,https://learning.oreilly.com/library/view/-/9781835463659/,book,en,Software Development,https://learning.oreilly.com/library/cover/9781835463659/,[Packt Publishing],[Rodrigo Pinto]
Take Control of Apple Media Apps,2024-12-13,https://learning.oreilly.com/library/view/-/9781947282445/,book,en,Business,https://learning.oreilly.com/library/cover/9781947282445/,[Take Control Books],[Kirk McElhearn]
.NET MAUI Cookbook,2024-12-13,https://learning.oreilly.com/library/view/-/9781835461129/,book,en,Web & Mobile,https://learning.oreilly.com/library/cover/9781835461129/,[Packt Publishing],[Alexander Russkov]
XGBoost for Regression Predictive Modeling and Time Series Analysis,2024-12-13,https://learning.oreilly.com/library/view/-/9781805123057/,book,en,Data,https://learning.oreilly.com/library/cover/9781805123057/,[Packt Publishing],[Partha Pritam Deka Joyce Weiner]
CI/CD Design Patterns,2024-12-13,https://learning.oreilly.com/library/view/-/9781835889640/,book,en,Software Development,https://learning.oreilly.com/library/cover/9781835889640/,[Packt Publishing],[Garima Bajpai Michel Schildmeijer Muktesh Mishra Pawel Piwosz]
Emerging Threats and Countermeasures in Cybersecurity,2024-12-12,https://learning.oreilly.com/library/view/-/9781394230570/,book,en,Security,https://learning.oreilly.com/library/cover/9781394230570/,[Wiley-Scrivener],[Gulshan Shrivastava Rudra Pratap Ojha Shashank Awasthi Kavita Sharma Himani Bansal]
"The Mathematics Springboard 10th, 1st Edition",2024-12-12,https://learning.oreilly.com/library/view/-/9789332585133/,book,en,"Math, Science, Engineering",https://learning.oreilly.com/library/cover/9789332585133/,[Pearson India],[Pearson Education]
CCNP SPCOR 350-501 Official Cert Guide,2024-12-12,https://learning.oreilly.com/library/view/-/9780135324783/,book,en,IT Operations,https://learning.oreilly.com/library/cover/9780135324783/,[Cisco Press],[Brad Riapolov Mohammad Khalil]
DuckDB: Up and Running,2024-12-12,https://learning.oreilly.com/library/view/-/9781098159689/,book,en,Data,https://learning.oreilly.com/library/cover/9781098159689/,"[O'Reilly Media, Inc.]",[Wei-Meng Lee]
Digital Ethics in the Age of AI - Navigating the ethical frontier today and beyond,2024-12-12,https://learning.oreilly.com/library/view/-/9781787785519/,book,en,Data,https://learning.oreilly.com/library/cover/9781787785519/,[IT Governance Publishing],[Dr Julie E. Mehan]
Logs and Telemetry,2024-12-12,https://learning.oreilly.com/library/view/-/9781633437470/,book,en,IT Operations,https://learning.oreilly.com/library/cover/9781633437470/,[Manning Publications],[Phil Wilkins]
Data Visualization in R and Python,2024-12-12,https://learning.oreilly.com/library/view/-/9781394289486/,book,en,Software Development,https://learning.oreilly.com/library/cover/9781394289486/,[Wiley],[Marco Cremonini]
"31 Days Before your CCNA Exam: A Day-By-Day Review Guide for the CCNA 200-301 Certification Exam, 2nd Edition",2024-12-10,https://learning.oreilly.com/library/view/-/9780138214036/,book,en,IT Operations,https://learning.oreilly.com/library/cover/9780138214036/,[Cisco Press],[Allan Johnson]
Radar Trends to Watch: December 2024,2024-12-10,https://learning.oreilly.com/library/view/-/9798341620872/,book,en,"Math, Science, Engineering",https://learning.oreilly.com/library/cover/9798341620872/,"[O'Reilly Media, Inc.]",[Mike Loukides]
"""Looks Good to Me""",2024-12-09,https://learning.oreilly.com/library/view/-/9781633438125/,book,en,Software Development,https://learning.oreilly.com/library/cover/9781633438125/,[Manning Publications],[Adrienne Braganza]
Learning JavaScript Data Structures and Algorithms - Fourth Edition,2024-12-09,https://learning.oreilly.com/library/view/-/9781836205395/,book,en,Web & Mobile,https://learning.oreilly.com/library/cover/9781836205395/,[Packt Publishing],[Loiane Groner]
iOS 18 Programming for Beginners - Ninth Edition,2024-12-09,https://learning.oreilly.com/library/view/-/9781836204893/,book,en,Software Development,https://learning.oreilly.com/library/cover/9781836204893/,[Packt Publishing],[Ahmad Sahar]
Minimal APIs in ASP.NET 9 - Second Edition,2024-12-06,https://learning.oreilly.com/library/view/-/9781805129127/,book,en,Software Development,https://learning.oreilly.com/library/cover/9781805129127/,[Packt Publishing],[Nick Proud]
Exam Ref DP-100 Designing and Implementing a Data Science Solution on Azure,2024-12-06,https://learning.oreilly.com/library/view/-/9780135350645/,book,en,IT Operations,https://learning.oreilly.com/library/cover/9780135350645/,[Microsoft Press],[Dayne Sorvisto]
Building Resilient Architectures on AWS,2024-12-06,https://learning.oreilly.com/library/view/-/9781835887103/,book,en,IT Operations,https://learning.oreilly.com/library/cover/9781835887103/,[Packt Publishing],[Ajit Puthiyavettle Imaya Kumar Jagannathan Rodrigue Koffi]
Mastering Visual Studio 2022,2024-12-06,https://learning.oreilly.com/library/view/-/9781835884683/,book,en,Software Development,https://learning.oreilly.com/library/cover/9781835884683/,[Packt Publishing],[Romain Ottonelli Dabadie]
The Scrum Master Guide - Second Edition,2024-12-06,https://learning.oreilly.com/library/view/-/9781835885024/,book,en,Software Development,https://learning.oreilly.com/library/cover/9781835885024/,[Packt Publishing],[Fred Heath]
Snowflake Data Engineering,2024-12-06,https://learning.oreilly.com/library/view/-/9781633436855/,book,en,Data,https://learning.oreilly.com/library/cover/9781633436855/,[Manning Publications],[Maja Ferle]
"Instagram For Business For Dummies, 3rd Edition",2024-12-05,https://learning.oreilly.com/library/view/-/9781394279623/,book,en,Business,https://learning.oreilly.com/library/cover/9781394279623/,[For Dummies],[Eric Butow Corey Walker]
The Little Book of Bitcoin,2024-12-05,https://learning.oreilly.com/library/view/-/9781394286645/,book,en,Software Development,https://learning.oreilly.com/library/cover/9781394286645/,[Wiley],[Anthony Scaramucci Michael Saylor]
"Financial Valuation, 5th Edition",2024-12-05,https://learning.oreilly.com/library/view/-/9781119880936/,book,en,Business,https://learning.oreilly.com/library/cover/9781119880936/,[Wiley],[James R. Hitchner]
"J.K. Lasser's Small Business Taxes 2025, 27th Edition",2024-12-05,https://learning.oreilly.com/library/view/-/9781394280964/,book,en,Business,https://learning.oreilly.com/library/cover/9781394280964/,[Wiley],[Barbara Weltman]
Computational Intelligence for Autonomous Finance,2024-12-05,https://learning.oreilly.com/library/view/-/9781394233229/,book,en,Business,https://learning.oreilly.com/library/cover/9781394233229/,[Wiley-Scrivener],[Deepak Gupta Mukul Gupta Rajesh Kumar Dhanaraj Balamurugan Balusamy Parth M. Gupta]
"Microsoft Excel Pivot Table Data Crunching Including Dynamic Arrays, Power Query, and Copilot",2024-12-05,https://learning.oreilly.com/library/view/-/9780135408773/,book,en,Data,https://learning.oreilly.com/library/cover/9780135408773/,[Microsoft Press],[Bill Jelen]
